question,answer,language
Wie viele Zigaretten und Alkohol darf ich von der Insel mit nehmen?,Beachtet bitte die Zollbestimmungen! Alle weiteren Informationen findest Du unter: helgoland.de/service/zollbestimmungen,de
Ich habe meine Adresse falsch angegeben. Was tun?,"Bitte überprüfen Sie Ihre Daten immer auf Korrektheit. 
Falls doch eine Adresse falsch angegeben wurde, versuchen wir die Pakete so gut es geht umzuleiten. Allerdings ist das nicht immer möglich. Falls das Paket wieder an uns versendet wird, so müssen wir Ihnen die Rücksendegebühren in Rechnung stellen.",de
Was benötige ich für die Entfernung von Geisterbildern auf meinem Sieb?,"Sie benötigen hierfür eine agressive Chemie. 
Ich benutze die Pregan Combi Clean. 
Diese ist zwar umweltneutral sollte aber unten den strengen Vorschriften des Herstellers angewandt werden. Ich schütze hier immer meine Hände, Augen, Atemwege.",de
"Gibt es einen Themen­schwerpunkt, der hauptsächlich behandelt wird?","Nein, die Themenschwerpunkte werden vor jedem Seminar individuell mit den Teilnehmern abgesprochen. Auf diese Weise lernen Sie neben den Grundkenntnissen im SEO genau das Experten-Know-how, das für Ihr Unternehmen relevant und entscheidend ist.",de
Was ist Plasmalifting?,"Beim Begriff „Plasmalifting“ muss zunächst zwischen zwei völlig unterschiedlichen Behandlungsmethoden differenziert werden:
1.	Plasmalifting – (seit langem bekannte) sog. Eigenblutbehandlung oder Eigenbluttherapie
und 
2.	Plasmalifting mit dem (elektrischen) „Plasmapen“ oder auch „Plasma-Pen“ Mehr Informationen",de
Was muss noch beachtet werden?,Hochsteckfrisuren und Highheels sind nicht empfehlenswert!,de
Wieso stehen mir manche Optionen bei der 1155 nicht zur Buchung zur Verfügung?,"Eine Option steht nicht zur Verfügung,wenn die Gültigkeits-Laufzeit abgelaufen ist und die Option nicht gekündigt wurde (Ruhemodus).wenn die Laufzeit der Option noch nicht beendet ist.wenn diese gewünschte Option nicht mit anderen Optionen kombinierbar ist.Prüfe in der kostenlosen AY YILDIZ Prepaid App oder auf der Webseite Mein AY YILDIZ, welche Optionen gebucht sind und wie lange die Gültigkeit beträgt. Alternativ kannst Du auch die kostenlose Kurzwahl 1155 nutzen.Alle AY YILDIZ Prepaid Optionen sind miteinander kombinierbar, außer sie schließen sich logisch aus (z.B. sind die Optionen ""Handy Internet Flat 1 GB"" und die ""Smart"" nicht gleichzeitig buchbar, da in der ""Smart"" bereits eine Internet Flat inklusive ist).",de
Wie funktioniert Plasmalifting mit dem Plasmapen?,"Beim Plasmalifting mit dem Plasma-Pen wird die Haut durch einen winzigen Lichtbogen erhitzt und dadurch quasi gezielt verdampft. 
Bedingt durch diese Verdampfung von Hautpartikeln an den Hautfältchen an der obersten Hautschicht wird ein natürlicher Reiz ausgeübt. 
Unmittelbar danach kommt ein Heilungsprozess in Gang. Unsere Haut regeneriert sich und schrumpft dabei (völlig natürlich ohne Chemie oder Zusatzstoffe) zusammen. 
Man spricht dabei vom natürlichen „Shrinking“-Effekt – also dem „Zusammenschrumpfen oder –ziehen“ der Haut.
		Mehr Informationen",de
Kann ich Blut und Plasma spenden?,"Generell ist es möglich, sowohl regelmäßig Blut als auch Blutplasma zu spenden. Allerdings verändern sich hierdurch die Zyklen, in denen die Spende losgelöst von einander möglich ist. Während der Abstand zwischen zwei Vollblutspenden normalerweise mindestens 8 Wochen betragen muss, kann sich dieser durch die Plasmaspende verlängern.

Auch hinsichtlich des Flüssigkeitsverlusts und der Belastungen für den Organismus ergibt sich in Kombination mit einer Vollblutspende eine andere Frequenz. Bitte informieren Sie sowohl die Mitarbeiter in unseren Plasmaspendezentren als auch in Ihrer Blutspendeeinrichtung über Ihre Spendetätigkeiten. So können beide Parteien dafür sorgen, dass die jeweils vorgeschriebenen Spendepausen eingehalten werden.",de
Was ist eine Nano-PTFE-Membran?,"Die Nano-PTFE-Membran besitzt einen Porendurchmesser von 100-200 nm. Sie kann esselbst kleinsten Fremdkörpern nahezu unmöglich machen, den Filter zu überwinden. Diephysikalische Filterung ist enorm langlebig, somit kann die Maske über einen langenZeitraum getragen werden. Der Filtrationsgrad der Nano-PTFE-Membran ist höher als derFFP2-Standard.",de
Werden Buchungen von Jugendgruppen akzeptiert?,"Wenn kein Hinweis in der Objektbeschreibung vorliegt, dass keine Jugendgruppen erlaubt sind, kann ein Objekt auch für Jugendgruppen gebucht werden. Bitte beachten Sie, dass in Skandinavien mindestens eine Person über 25 Jahre alt sein muss, oder der Vermieter muss der Buchung explizit zustimmen.",de
Machen Sie auch Individualisierungen?,"Ja, wir programmieren auf Nachfrage für Sie Spezialanpassungen und individuelle Funktionen.",de
Wie kann ich meine HQ-/ Clone-HQ-Flagge ändern?,"Im Transfer-Fensters vom 01.-04. des Monats kann die Location der Team Flagge einmalig durch den Team Leader geändert werden.

Dazu gehst du über die Website  --> ""TeamBattle"" --> ""Deine Clone-HQ-Flagge"" (Teammitglied) bzw. ""Team-HQ-Flagge"" (Teamleiter) --> Auswahldialog der TOP10-Locations

Die TOP10-Locations werden systemseitig aufgrund deiner Aktivitäten in der Homezone (u. a. Capture/ Deploy) ermittelt und zyklisch aktualisiert.

Ein deutlicher Hinweis zur Bestätigung der neuen Flaggenposition wird dem Team Leader auf der Website und in der App nach dieser Änderung angezeigt. Sobald die neue Location der Team Flagge durch den Team Leader bestätigt wurde, ist eine weitere Änderung in diesem aktuellen Transfer-Fenster nicht mehr möglich. Im nächsten Transfer-Fenster kann dann wieder einmalig eine Änderung vorgenommen werden.

Der Team Leader sieht seine eigene Team Flagge nach der erfolgreichen Bestätigung auch im Transfer Fenster weiterhin auf der Map. Beim Versuch eines Captures durch ihn wird folgende Meldung angezeigt: ""Der Standort Deiner Team-Flagge wurde bereits von Dir erfolgreich bestätigt."" Die Team Flaggen der anderen Teams werden immer erst im aktiven Team Battle sichtbar.",de
"In der Onlinebuchung sind noch einige Wörter auf deutsch anstatt englisch, woran liegt das?","Für die mehrsprachige Onlinebuchung müssen auch die Standardtexte und manche Systemparameter übersetzt werden.
Das können Sie direkt in den dafür vorgesehenen Feldern machen. Werden die Felder leer gelassen, greift das System auf die deutsche Version zurück.",de
Wann ist Google for Jobs in Deutschland verfügbar?,Seit dem 22. Mai 2019 ist der Dienst in Deutschland verfügbar und hat sich auch schon in zahlreichen Nachbar-Ländern etabliert (siehe offizielle Liste von Google). Die Liste wird kontinuierlich länger und weitere europäischen Länder wie Spanien und Großbritannien profitieren bereits von dem Dienst.,de
Wann sollte die Risikobeurteilung durchgeführt werden?,Die Risikobeurteilung sollte schon in der Konstruktionsphase durchgeführt werden.,de
WIE IST DER ABLAUF BEI EINEM VERTRAGSSCHLUSS ÜBER LEASINGTIME?,"Reservieren Sie Ihr Wunschfahrzeug auf Leasingtime.de. 
Füllen Sie die Selbstauskunft aus und übersenden Sie diese an LeasingTime. 
Anhand der eingereichten Unterlagen überprüft die Bank Ihre Bonität. 
Nach etwa 2 bis 3 Werktagen erhalten Sie Ihren Vertrag per Mail (Original ggf. postalisch). Schicken Sie den Vertrag nach Unterzeichnung zurück.
Der Fahrzeugbrief wird an Ihre Kfz-Zulassungsstelle versandt und Sie können das Fahrzeug dort anmelden. Sobald das Fahrzeug auf Sie zugelassen ist, können Sie Ihr Wunschfahrzeug beim Händler abholen oder wahlweise unseren Lieferservice zu besonders günstigen Konditionen wahrnehmen.",de
Wieviel kosten Managed Services im Vergleich zu herkömmlicher IT-Betreuung?,"Eine Pauschalaussage über die Kosten von Managed Services ist leider nicht möglich, da diese von zu vielen Faktoren abhängen. Als erste Orientierungspunkte können aber die Anzahl der Computerarbeitsplätze und die allgemeine Komplexität der IT-Infrastruktur herangezogen werden. 
In Abhängigkeit von folgenden Faktoren: 

Ort
Größe der Firma
Support auch vor Ort (oder ausschließlich Remote) gewünscht inkludiert
Zeitkontingent oder Flat-Rate
Software inbegriffen (Antivirus, Backup, Spamfilter, etc.)
Hardware inbegriffen (Server, Clients, etc.)

können die Preise im Bereich zwischen 50€ - 150€ pro Computer-Arbeitsplatz (oder User) liegen. 
Auf den ersten Blick erscheinen vielen Interessenten die daraus errechneten Kosten deutlich höher als Angebote herkömmlicher IT-Dienstleister (Break/Fix). Oftmals liegt das aber daran, dass das Managed Services Modell für eine klare und transparente Kostenübersicht sorgt, während viele Kunden im Break/Fix Modell keinen Überblick über die tatsächlichen Gesamtkosten ihrer IT haben! Hierzu zählen neben verrechneten Dienstleistungsstunden unter anderem auch Lizenz-, Hardware- oder Backupkosten. Zusätzlich kommt es durch das Fehlen eines proaktiven Ansatzes im Break/Fix Modell zu vermehrten Ausfallzeiten und Problemen. Diese indirekten Kosten durch Ausfallzeiten einzelner Mitarbeiter sollten ebenfalls unbedingt in eine Gesamtrechnung miteinbezogen werden.",de
Wo finde ich die Allgemeinen Geschäftsbedingungen?,Die Allgemeinen Geschäftsbedingungen finden Sie hier,de
Wie lange bleiben die Pflegekräfte hier bei mir?,"In der Regel bleiben die Pflegekräfte 6 – 12 Wochen. Anschließend kommt auf Wunsch eine andere polnische Pflegekraft zu Ihnen. Die „alte“ Pflegekraft übergibt der „neuen“ Pflegekraft die Stelle. Oft ist es so, dass sich die beiden Pflegerinnen abwechseln, so dass Sie immer zwei bekannte „Gesichter“ bei sich haben.",de
Wie kann ich große Dateien (z.B. Videos) versenden?,"Wenn es darum geht, dass du mir Videos für das Video-Feedback senden möchtest, die du auf deinem Smartphone hast,
dann kannst du es mir am besten einfach per WhatsApp (klick) auf folgende Nummer senden: +49 1522 / 5712 224

 

Ansonsten gibt es noch eine weitere Möglichkeit:

Du kannst mir per wetransfer.com Videos, Audio-aufnahmen und sonstige (bis zu 2GB große) Dateien senden.

Dazu gehst Du folgenderweise vor:

 	Öffne die Seite wetransfer.com klicke auf der linken Seite auf ""Weiter zu Free""
 	Klicke auf der linken Seite auf den ""Ich akzeptiere"" Button
 	Unter ""Dateien hinzufügen"" wählst du deine gewünschte Datei/Dateien aus, klicke anschließend auf ""öffnen""
 	Unter ""E-Mail an"" trägst du ""kontakt@stebnertobi.de"" ein
 	Fülle das Feld ""Deine E-Mail"" entsprechend aus
 	Gerne kannst du noch eine Nachricht hinzufügen, bevor du auf senden klickst.

Nachdem die Datei versendet wurde, bekomme ich eine E-Mail mit dem Downloadlink der Datei und kann sie anschließend betrachten.",de
Wie ist die Höhe der Berufsunfähigkeitsrente?,"Die Höhe der Berufsunfähigkeitsrente ist vertraglich festgelegt. Der Versicherungsnehmer kann bei der Berufsunfähigkeitsversicherung bestimmen, wie hoch dieser Betrag im Ernstfall ausfallen soll. Dabei kommt es auf den persönlichen Bedarf an.Beachtet werden sollte auch der monatliche Beitrag der Berufsunfähigkeitsversicherung, dessen Höhe ebenfalls von verschiedenen Faktoren abhängig ist. Zu diesen Faktoren gehören das eigene Alter, der Beruf und Gesundheitszustand sowie auch die vereinbarte Versicherungsdauer. All das beeinflusst bei der privaten Berufsunfähigkeitsrente, wie hoch der Beitrag ausfällt.",de
"Warum hat sich die APP vorher normal verbunden, aber plötzlich kann sie keine Verbindung mehr herstellen?","Wenn die Lifepo4-Batterie-APP zuvor angezeigt werden kann, jetzt aber nicht verbunden werden kann, wird sie wahrscheinlich von anderen Bluetooth-Geräten gestört.Stellen Sie sicher, dass nur ein Gerät Bluetooth aktiviert und Standortberechtigungen zulässt, wenn Sie eine Verbindung zur APP herstellen.",de
Ich arbeite in Teilzeit. Gibt es hierfür besondere Regelungen?,"Sollten Sie in Teilzeit arbeiten, gilt auch, dass nur an Arbeitstagen Belege eingereicht werden dürfen (z. B. Montag bis Donnerstag). Es ist allerdings unerheblich, wie viele Stunden Sie an dem Tag arbeiten. Die Belegeinreichung wird bei weniger als 5 Arbeitstagen pro Woche allerdings pro Monat anteilig herunter gerechnet (z. B. bei 5 Tagen pro Woche = 15 Belege pro Monat, bei 3 Tagen pro Woche = 9 Belege pro Monat)",de
Was passiert nach der Buchung?,"Im Anschluss an Ihre Buchung erhalten Sie eine Buchungsbestätigung. In dieser finden Sie alle Informationen zur Zahlung, zum Aufenthalt und die Kontaktdaten der Verwaltung vor Ort als Ansprechpartner bei Fragen zur Zahlung oder zur Anreise und der Schlüsselübergabe. Kontaktieren Sie uns",de
✅ Gibt es auch Bonusangebote ohne Einzahlung ohne Umsatzbedingungen?,"Immer wieder gibt es Anbieter, die einen Casino Bonus ohne Umsatzbedingungen anbieten. Aufgrund der starken Konkurrenz und dem umkämpften Markt neigen die Online Casinos dazu, immer besser klingende Bonusangebote und Versprechen an potentielle Spieler zu bewerben. Manche Online Casinos bieten deshalb einen Bonus ohne Einzahlung oder sehr hohe Boni mit Einzahlung. Es gelten jedoch Umsatzanforderungen, die erfüllt werden müssen, damit sich der Spieler den Geldbetrag auch auszahlen lassen kann.    Mittlerweile gibt es sogar seriöse Anbieter, welche einen Bonus ohne Umsatzbedingungen vergeben. Diese sind aber noch sehr selten und fast immer mit einer Einzahlung verbunden. Einen Casino Bonus ohne Einzahlung und ohne Umsatzforderung gibt es daher kaum. Da die Betreiber von Online Casinos dazu gezwungen sind, immer die besten Bonusangebote zu machen, könnte es in Zukunft immer wieder mal einen Casino Bonus ohne Einzahlung und ohne Umsatzbedingungen geben.",de
III. Was kostet die Nutzung von Yolawo?,"Du kannst Yolawo komplett ohne Startkosten oder monatlichen Gebühren nutzen. Du zahlst uns nur eine kleine Gebühr von 1,5% auf den Kurspreis.Wenn du im Jahr mehr als 24.333€ über unser System abwickelst, lohnt sich für dich unsere Jahreslizenz (365€). Mehr Infos findest du hier: Unsere Preise",de
How are my goods insured with odc?,"odc is liable for all damages to your goods for which we are responsible (e.g. due to improper storage). Your goods are not insured against force majeure, e.g. natural disasters. Property insurance is recommended here.",en
Was ist der »Code4Space Online-Kurs«?,"Um Betreuungspersonen wie z. B. Lehrkräfte, Jugendleiter*innen oder Eltern in der Vorbereitung zum Wettbewerb zu unterstützen, hat die Roberta-Initiative von Fraunhofer IAIS und die Stiftung erste deutsche Astronautin gGmbH ein eLearning-Kurs entwickelt, an dem Interessierte virtuell und kostenfrei teilnehmen und in das Programmieren mit Open Roberta, die Handhabe von Calliope mini und die Bedingungen im Weltraum einsteigen können. Den Online-Kurs gibt es hier: <link>",de
"Was ist, wenn ich meine Rechnung noch nicht erhalten habe?","Haben Sie gerade Ihre Bestellung aufgegeben? Warten Sie dann, bis sie gesendet wurde. Wir fügen die Rechnung im Anhang der E-Mail mit Ihrer Versandbestätigung hinzu.",de
Wie ist der Ablauf beim Austausch eines Kachelofeneinsatzes?,"Einen alten Kachelofeneinsatz zu tauschen ist weder kompliziert, noch dauert es lange. Die Einsätze werden in standardisierten Maßen gefertigt, weswegen auch alte Modell getauscht werden können ohne Ihren Ofen zu beschädigen. Dabei wird der alte Einsatz einfach herausgezogen und durch eines unserer effizienten Modelle ersetzt. Die Optik Ihres Ofens bleibt erhalten und auch bestehende Warmluftschächte können weiterverwendet werden.",de
Kann ich die angefallenen Ausgaben steuerlich geltend machen?,"Deutschfuchs ist für freiberuflich und gewerblich tätige Sprachlehrer oder Sprachschulen eine betrieblich bedingte Ausgabe wie ein ""normales"" Buch auch und kann als Werbungskosten oder Betriebsausgabe steuerlich geltend gemacht werden. Du bekommst von uns immer eine ordentliche Rechnung auf deinen Namen mit allen Daten, die das Finanzamt braucht. Wir können aus gesetzlichen Gründen aber leider keine weitergehende Beratung diesbezüglich anbieten. Dies ist außerdem keine steuerliche Beratung sondern bloß unsere Einschätzung.",de
