question,answer,language
What is the Buddy program?,"Each Prep student is buddied with a Grade 6 student to help smooth their transition. They will be involved in a variety of buddy activities and where possible, will travel on the same bus as their buddy. The program offers a sense of security and provides the students with an older person, other than a teacher, to connect with at school.",en
What do I make a WhatsApp shareable viral script?,"You can make WhatsApp shareable viral script through different tools. Also, you can download the scripts as well.",en
🔎Is Crohn's disease a big deal?,"More than 700,000 Americans have been diagnosed with Crohn's disease, according to the Crohn's & Colitis Foundation of America (CCFA).figure out",en
"Does the registration form time out? If so, after how long?","No, but if a user stays too long on the eSignature or screen, Blue Sombrero will time out the session to protect the user’s account security.",en
Do I use XHANCE in both nostrils?,"Yes; after using XHANCE in 1 nostril, repeat the same steps for the other nostril.",en
How do I make a new patient appointment at MD Anderson?,"To start the appointment process, fill out our online appointment request form, or call us at
1-877-632-6789 and press option 2.",en
What should I do if there are problems with electricity in my home?,"If your fittings or appliances are sparking, flickering, giving off shocks, or no electricity at all:



Turn the mains switch at the consumer unit (fuse box) OFF where it is safe to do so and contact us as soon as possible so that we can raise an emergency repair. In the event the consumer unit is sparking or giving off shocks then do not approach it and/or any electrical components within the property and wait for one of our emergency engineers to attend.If you have a power cut, call the emergency number given in the phone book or on your electricity bill. It might be worth checking if your neighbours have power.







After the electricity has been isolated, call our repairs team on 01452 424344 to raise an emergency repair.",en
Which currency are you using on the website?,"Our products are listed in US Dollar. But our system will automatically convert it for you, don't worry!",en
How fast can I receive service once I decide to try your medical alert system? How long does it take to ship it here?,"We ship same day. We can reach most of America in 2-3 days.",en
Can I ship my order to an international location?,"Yes, we do ship internationally, but an extra cost may apply on top of the total bill.",en
Where can I find technical specs?,See all technical specs here:TECHNICAL SPECS FULL SIZETECHNICAL SPECS MID SIZE,en
What are the mattress dimensions?,"CouchBeds are built to specifications following traditional mattress sizing. For example, if you’re replacing a standard twin mattress, your CouchBed twin mattress will fit perfectly onto your existing bed frame or box spring.TWIN SIZE         Dimensions as a mattress                 10"" X 38"" X 75""                                  Dimensions as a couch                     20"" X 29"" X 75""Weight47 LbsFULL SIZEDimensions as a mattress                 10"" X 53"" X 75""                                  Dimensions as a couch                     20"" X 38"" X 75""Weight63 lbsQUEEN SIZE            Dimensions as a mattress                 10"" X 60"" X 80""                                  Dimensions as a couch                     20"" X 42"" X 80""Weight70 lbs",en
